10	0.00639897616381379	loss	14.9436
20	0.01279795232762758	loss	14.2347
30	0.01919692849144137	loss	12.6637
40	0.02559590465525516	loss	10.8363
50	0.03199488081906895	loss	7.4421
60	0.03839385698288274	loss	3.1236
70	0.04479283314669653	loss	2.5653
80	0.05119180931051032	loss	1.7755
90	0.057590785474324106	loss	1.3234
100	0.0639897616381379	loss	2.7442
110	0.07038873780195169	loss	1.6726
120	0.07678771396576548	loss	1.419
130	0.08318669012957927	loss	1.1537
140	0.08958566629339305	loss	1.0549
150	0.09598464245720685	loss	0.8065
160	0.10238361862102063	loss	0.9993
170	0.10878259478483443	loss	0.7615
180	0.11518157094864821	loss	0.9176
190	0.12158054711246201	loss	0.7736
200	0.1279795232762758	loss	0.7982
210	0.1343784994400896	loss	0.669
220	0.14077747560390338	loss	0.8031
230	0.14717645176771715	loss	0.857
240	0.15357542793153095	loss	0.8428
250	0.15997440409534475	loss	0.8363
260	0.16637338025915854	loss	0.6224
270	0.1727723564229723	loss	0.5383
280	0.1791713325867861	loss	0.9855
290	0.1855703087505999	loss	0.6678
300	0.1919692849144137	loss	0.8485
310	0.19836826107822747	loss	0.7166
320	0.20476723724204127	loss	0.6154
330	0.21116621340585506	loss	0.4177
340	0.21756518956966886	loss	0.884
350	0.22396416573348266	loss	0.803
360	0.23036314189729643	loss	0.6882
370	0.23676211806111022	loss	0.5247
380	0.24316109422492402	loss	0.6492
390	0.24956007038873781	loss	0.335
400	0.2559590465525516	loss	0.5893
410	0.2623580227163654	loss	0.7592
420	0.2687569988801792	loss	0.8125
430	0.275155975043993	loss	0.9128
440	0.28155495120780677	loss	0.3641
450	0.28795392737162057	loss	0.6086
460	0.2943529035354343	loss	0.4343
470	0.3007518796992481	loss	0.6192
480	0.3071508558630619	loss	0.4926
490	0.3135498320268757	loss	0.6998
500	0.3199488081906895	loss	0.5818
510	0.3263477843545033	loss	0.5435
520	0.3327467605183171	loss	0.5204
530	0.3391457366821309	loss	0.5924
540	0.3455447128459446	loss	0.3873
550	0.3519436890097584	loss	0.6851
560	0.3583426651735722	loss	0.4321
570	0.364741641337386	loss	0.5619
580	0.3711406175011998	loss	0.6044
590	0.3775395936650136	loss	0.5032
600	0.3839385698288274	loss	0.5095
610	0.3903375459926412	loss	0.4428
620	0.39673652215645494	loss	0.4485
630	0.40313549832026874	loss	0.4107
640	0.40953447448408253	loss	0.6476
650	0.41593345064789633	loss	0.5701
660	0.4223324268117101	loss	0.4282
670	0.4287314029755239	loss	0.6652
680	0.4351303791393377	loss	0.5325
690	0.4415293553031515	loss	0.4101
700	0.4479283314669653	loss	0.6297
710	0.45432730763077905	loss	0.5324
720	0.46072628379459285	loss	0.5208
730	0.46712525995840665	loss	0.4094
740	0.47352423612222044	loss	0.4759
750	0.47992321228603424	loss	0.3679
760	0.48632218844984804	loss	0.5774
770	0.49272116461366183	loss	0.3754
780	0.49912014077747563	loss	0.2867
790	0.5055191169412894	loss	0.6265
800	0.5119180931051032	loss	0.3183
810	0.518317069268917	loss	0.6783
820	0.5247160454327308	loss	0.4571
830	0.5311150215965446	loss	0.5208
840	0.5375139977603584	loss	0.3101
