10	0.00639897616381379	loss	25.6772
20	0.01279795232762758	loss	24.4817
30	0.01919692849144137	loss	22.9186
40	0.02559590465525516	loss	22.0683
50	0.03199488081906895	loss	17.9006
60	0.03839385698288274	loss	11.9422
70	0.04479283314669653	loss	9.4993
80	0.05119180931051032	loss	9.5414
90	0.057590785474324106	loss	8.2892
100	0.0639897616381379	loss	8.1731
110	0.07038873780195169	loss	7.9188
120	0.07678771396576548	loss	8.1909
130	0.08318669012957927	loss	7.6307
140	0.08958566629339305	loss	8.1849
150	0.09598464245720685	loss	7.348
160	0.10238361862102063	loss	7.448
170	0.10878259478483443	loss	7.1232
180	0.11518157094864821	loss	6.7635
190	0.12158054711246201	loss	6.9055
200	0.1279795232762758	loss	7.3061
210	0.1343784994400896	loss	6.6171
220	0.14077747560390338	loss	6.1123
230	0.14717645176771715	loss	6.6995
240	0.15357542793153095	loss	7.1304
250	0.15997440409534475	loss	7.212
260	0.16637338025915854	loss	7.0235
270	0.1727723564229723	loss	6.9654
280	0.1791713325867861	loss	6.6378
290	0.1855703087505999	loss	6.5763
300	0.1919692849144137	loss	6.3898
310	0.19836826107822747	loss	6.3902
320	0.20476723724204127	loss	6.3428
330	0.21116621340585506	loss	6.3778
340	0.21756518956966886	loss	6.0321
350	0.22396416573348266	loss	5.6887
360	0.23036314189729643	loss	6.2669
370	0.23676211806111022	loss	5.7699
380	0.24316109422492402	loss	6.3094
390	0.24956007038873781	loss	5.3563
400	0.2559590465525516	loss	6.4276
410	0.2623580227163654	loss	5.8683
420	0.2687569988801792	loss	5.9451
430	0.275155975043993	loss	6.3412
440	0.28155495120780677	loss	5.1896
450	0.28795392737162057	loss	6.2127
460	0.2943529035354343	loss	5.9771
470	0.3007518796992481	loss	5.6285
480	0.3071508558630619	loss	5.4759
490	0.3135498320268757	loss	5.5846
500	0.3199488081906895	loss	5.8738
510	0.3263477843545033	loss	5.7528
520	0.3327467605183171	loss	4.7244
530	0.3391457366821309	loss	5.8793
540	0.3455447128459446	loss	5.3206
550	0.3519436890097584	loss	5.736
560	0.3583426651735722	loss	5.5662
570	0.364741641337386	loss	5.024
580	0.3711406175011998	loss	5.1039
590	0.3775395936650136	loss	5.5111
600	0.3839385698288274	loss	6.6125
610	0.3903375459926412	loss	5.0644
620	0.39673652215645494	loss	5.4179
630	0.40313549832026874	loss	5.4286
640	0.40953447448408253	loss	6.4982
650	0.41593345064789633	loss	5.3823
660	0.4223324268117101	loss	5.3958
670	0.4287314029755239	loss	5.9834
680	0.4351303791393377	loss	5.32
690	0.4415293553031515	loss	5.2496
700	0.4479283314669653	loss	4.8883
710	0.45432730763077905	loss	5.7977
720	0.46072628379459285	loss	5.4835
730	0.46712525995840665	loss	4.9587
740	0.47352423612222044	loss	5.5592
750	0.47992321228603424	loss	5.1612
760	0.48632218844984804	loss	4.9432
770	0.49272116461366183	loss	4.975
780	0.49912014077747563	loss	5.3704
790	0.5055191169412894	loss	5.9482
800	0.5119180931051032	loss	4.8631
810	0.518317069268917	loss	5.1651
820	0.5247160454327308	loss	4.8676
830	0.5311150215965446	loss	5.4826
840	0.5375139977603584	loss	5.0063
850	0.5439129739241721	loss	5.2263
860	0.550311950087986	loss	5.5742
870	0.5567109262517997	loss	5.648
880	0.5631099024156135	loss	5.454
890	0.5695088785794273	loss	5.548
900	0.5759078547432411	loss	5.1839
910	0.5823068309070548	loss	5.8401
920	0.5887058070708686	loss	4.9406
930	0.5951047832346824	loss	5.0509
940	0.6015037593984962	loss	4.7061
950	0.60790273556231	loss	4.5915
960	0.6143017117261238	loss	5.1508
970	0.6207006878899376	loss	5.0288
980	0.6270996640537514	loss	5.1241
990	0.6334986402175652	loss	4.4557
1000	0.639897616381379	loss	4.6498
1010	0.6462965925451928	loss	5.0794
1020	0.6526955687090066	loss	5.385
1030	0.6590945448728204	loss	5.3967
1040	0.6654935210366342	loss	5.2428
1050	0.671892497200448	loss	4.9741
1060	0.6782914733642618	loss	4.9533
1070	0.6846904495280756	loss	4.8282
1080	0.6910894256918892	loss	4.8122
1090	0.697488401855703	loss	5.4369
1100	0.7038873780195168	loss	5.4766
1110	0.7102863541833306	loss	4.9695
1120	0.7166853303471444	loss	5.1236
1130	0.7230843065109582	loss	5.2539
1140	0.729483282674772	loss	4.5931
1150	0.7358822588385858	loss	5.164
1160	0.7422812350023996	loss	5.3286
1170	0.7486802111662134	loss	4.6852
1180	0.7550791873300272	loss	5.1867
1190	0.761478163493841	loss	5.205
1200	0.7678771396576548	loss	5.1198
1210	0.7742761158214686	loss	5.1396
1220	0.7806750919852824	loss	4.5567
1230	0.7870740681490962	loss	4.9559
1240	0.7934730443129099	loss	5.4211
1250	0.7998720204767237	loss	5.7745
1260	0.8062709966405375	loss	5.2569
1270	0.8126699728043513	loss	5.7652
