10	0.00639897616381379	loss	3.1169
20	0.01279795232762758	loss	0.7616
30	0.01919692849144137	loss	0.8244
40	0.02559590465525516	loss	0.6586
50	0.03199488081906895	loss	0.6166
60	0.03839385698288274	loss	0.5224
70	0.04479283314669653	loss	0.514
80	0.05119180931051032	loss	0.5226
90	0.057590785474324106	loss	0.465
100	0.0639897616381379	loss	0.6911
110	0.07038873780195169	loss	0.6678
120	0.07678771396576548	loss	0.5346
130	0.08318669012957927	loss	0.6321
140	0.08958566629339305	loss	0.4311
150	0.09598464245720685	loss	0.5575
160	0.10238361862102063	loss	0.5976
170	0.10878259478483443	loss	0.5113
180	0.11518157094864821	loss	0.3862
190	0.12158054711246201	loss	0.4125
200	0.1279795232762758	loss	0.4513
210	0.1343784994400896	loss	0.4473
220	0.14077747560390338	loss	0.4508
230	0.14717645176771715	loss	0.5001
240	0.15357542793153095	loss	0.4875
250	0.15997440409534475	loss	0.4086
260	0.16637338025915854	loss	0.4519
270	0.1727723564229723	loss	0.3923
280	0.1791713325867861	loss	0.4929
290	0.1855703087505999	loss	0.4989
300	0.1919692849144137	loss	0.5324
310	0.19836826107822747	loss	0.4478
320	0.20476723724204127	loss	0.4143
330	0.21116621340585506	loss	0.3321
340	0.21756518956966886	loss	0.4918
350	0.22396416573348266	loss	0.461
360	0.23036314189729643	loss	0.4977
370	0.23676211806111022	loss	0.2972
380	0.24316109422492402	loss	0.4634
390	0.24956007038873781	loss	0.3017
400	0.2559590465525516	loss	0.4465
410	0.2623580227163654	loss	0.4913
420	0.2687569988801792	loss	0.4171
430	0.275155975043993	loss	0.5534
440	0.28155495120780677	loss	0.2278
450	0.28795392737162057	loss	0.4192
460	0.2943529035354343	loss	0.4269
470	0.3007518796992481	loss	0.4328
480	0.3071508558630619	loss	0.3706
490	0.3135498320268757	loss	0.4632
500	0.3199488081906895	loss	0.3967
510	0.3263477843545033	loss	0.4168
520	0.3327467605183171	loss	0.4067
530	0.3391457366821309	loss	0.2985
540	0.3455447128459446	loss	0.261
550	0.3519436890097584	loss	0.5028
560	0.3583426651735722	loss	0.4131
570	0.364741641337386	loss	0.4007
580	0.3711406175011998	loss	0.3896
590	0.3775395936650136	loss	0.388
600	0.3839385698288274	loss	0.3483
610	0.3903375459926412	loss	0.4385
620	0.39673652215645494	loss	0.2652
630	0.40313549832026874	loss	0.3618
640	0.40953447448408253	loss	0.3212
650	0.41593345064789633	loss	0.4018
660	0.4223324268117101	loss	0.3222
670	0.4287314029755239	loss	0.4189
680	0.4351303791393377	loss	0.237
690	0.4415293553031515	loss	0.2801
700	0.4479283314669653	loss	0.3321
710	0.45432730763077905	loss	0.3993
720	0.46072628379459285	loss	0.3669
730	0.46712525995840665	loss	0.3092
740	0.47352423612222044	loss	0.2973
750	0.47992321228603424	loss	0.3324
760	0.48632218844984804	loss	0.3396
770	0.49272116461366183	loss	0.3567
780	0.49912014077747563	loss	0.3262
790	0.5055191169412894	loss	0.3837
800	0.5119180931051032	loss	0.2189
810	0.518317069268917	loss	0.3061
820	0.5247160454327308	loss	0.3207
830	0.5311150215965446	loss	0.2729
840	0.5375139977603584	loss	0.3394
850	0.5439129739241721	loss	0.3912
860	0.550311950087986	loss	0.2791
870	0.5567109262517997	loss	0.3569
880	0.5631099024156135	loss	0.2866
890	0.5695088785794273	loss	0.3565
900	0.5759078547432411	loss	0.2751
910	0.5823068309070548	loss	0.3324
920	0.5887058070708686	loss	0.2919
930	0.5951047832346824	loss	0.265
940	0.6015037593984962	loss	0.3631
950	0.60790273556231	loss	0.2621
960	0.6143017117261238	loss	0.2944
970	0.6207006878899376	loss	0.3466
980	0.6270996640537514	loss	0.2288
990	0.6334986402175652	loss	0.2283
1000	0.639897616381379	loss	0.3651
1010	0.6462965925451928	loss	0.2925
1020	0.6526955687090066	loss	0.2632
1030	0.6590945448728204	loss	0.3666
1040	0.6654935210366342	loss	0.2563
1050	0.671892497200448	loss	0.2076
1060	0.6782914733642618	loss	0.3047
1070	0.6846904495280756	loss	0.2811
1080	0.6910894256918892	loss	0.4007
1090	0.697488401855703	loss	0.3051
1100	0.7038873780195168	loss	0.3153
1110	0.7102863541833306	loss	0.2603
1120	0.7166853303471444	loss	0.3738
1130	0.7230843065109582	loss	0.2636
1140	0.729483282674772	loss	0.3533
1150	0.7358822588385858	loss	0.3168
1160	0.7422812350023996	loss	0.4012
1170	0.7486802111662134	loss	0.3322
1180	0.7550791873300272	loss	0.2506
1190	0.761478163493841	loss	0.3077
1200	0.7678771396576548	loss	0.2809
1210	0.7742761158214686	loss	0.3553
1220	0.7806750919852824	loss	0.2594
1230	0.7870740681490962	loss	0.2737
1240	0.7934730443129099	loss	0.2977
1250	0.7998720204767237	loss	0.3728
1260	0.8062709966405375	loss	0.1888
1270	0.8126699728043513	loss	0.2074
1280	0.8190689489681651	loss	0.146
1290	0.8254679251319789	loss	0.2431
1300	0.8318669012957927	loss	0.2878
1310	0.8382658774596065	loss	0.2505
1320	0.8446648536234203	loss	0.2667
1330	0.851063829787234	loss	0.2609
1340	0.8574628059510478	loss	0.2308
1350	0.8638617821148616	loss	0.246
1360	0.8702607582786754	loss	0.2085
1370	0.8766597344424892	loss	0.2759
1380	0.883058710606303	loss	0.2921
1390	0.8894576867701168	loss	0.2186
1400	0.8958566629339306	loss	0.3029
1410	0.9022556390977443	loss	0.2455
1420	0.9086546152615581	loss	0.2669
1430	0.9150535914253719	loss	0.2657
1440	0.9214525675891857	loss	0.2484
1450	0.9278515437529995	loss	0.2498
1460	0.9342505199168133	loss	0.2754
1470	0.9406494960806271	loss	0.1759
1480	0.9470484722444409	loss	0.3712
1490	0.9534474484082547	loss	0.2351
1500	0.9598464245720685	loss	0.2509
1510	0.9662454007358823	loss	0.2345
1520	0.9726443768996961	loss	0.1868
1530	0.9790433530635099	loss	0.1945
1540	0.9854423292273237	loss	0.2072
1550	0.9918413053911375	loss	0.1965
1560	0.9982402815549513	loss	0.3808
